season,rating_year,week,game_id,away_team,home_team,selected_team,opponent_team,selected_side,provider,market_line,model_line,edge_points,recommendation,recommended_units,home_rating,away_rating,projected_home_margin,actual_home_margin,home_score,away_score,ats_result,cover_margin,flat_profit_units,recommended_profit_units
2023,2022,14,,Georgia,Alabama,Alabama,Georgia,home,DraftKings,5.0,2.5,2.5,Lean,0.0,30.3,35.3,-2.5,3,27,24,win,8.0,0.9091,0.0
2023,2022,14,,Louisville,Florida State,Florida State,Louisville,home,DraftKings,-3.5,-6.7,3.2,Lean,0.0,13.2,9.0,6.7,10,16,6,win,6.5,0.9091,0.0
2023,2022,14,,New Mexico State,Liberty,Liberty,New Mexico State,home,DraftKings,-10.5,-16.4,5.9,Value,0.0,-1.5,-15.4,16.4,14,49,35,win,3.5,0.9091,0.0
2023,2022,14,,Miami (OH),Toledo,Toledo,Miami (OH),home,DraftKings,-8.5,-11.5,3.0,Lean,0.0,-3.7,-12.7,11.5,-9,14,23,loss,-17.5,-1.0,-0.0
2023,2022,8,,Clemson,Miami,Clemson,Miami,away,DraftKings,-3.0,-17.8,14.8,Value,0.0,-2.7,17.6,-17.8,8,28,20,loss,-11.0,-1.0,-0.0
2023,2022,8,,Duke,Florida State,Duke,Florida State,away,DraftKings,14.5,10.7,3.8,Lean,0.0,13.2,5.0,10.7,18,38,20,loss,-3.5,-1.0,-0.0
2023,2022,8,,Tennessee,Alabama,Tennessee,Alabama,away,DraftKings,9.5,7.6,1.9,Watch,0.0,30.3,25.2,7.6,14,34,20,loss,-4.5,-1.0,-0.0
2023,2022,8,,Mississippi State,Arkansas,Mississippi State,Arkansas,away,DraftKings,6.5,-0.9,7.4,Value,0.25,12.0,15.4,-0.9,-4,3,7,win,10.5,0.9091,0.2273
2023,2022,8,,Wisconsin,Illinois,Illinois,Wisconsin,home,DraftKings,3.0,-10.1,13.1,Value,0.0,15.9,8.3,10.1,-4,21,25,loss,-1.0,-1.0,-0.0
2023,2022,8,,Michigan,Michigan State,Michigan,Michigan State,away,DraftKings,-24.5,-28.3,3.8,Lean,0.0,1.2,32.0,-28.3,-49,0,49,win,24.5,0.9091,0.0
2023,2022,6,,Kansas State,Oklahoma State,Oklahoma State,Kansas State,home,DraftKings,11.5,7.6,3.9,Lean,0.0,11.3,21.4,-7.6,8,29,21,win,19.5,0.9091,0.0
2023,2022,8,,Penn State,Ohio State,Ohio State,Penn State,home,DraftKings,-4.0,-11.2,7.2,Value,0.25,31.1,22.4,11.2,8,20,12,win,4.0,0.9091,0.2273
2023,2022,6,,Nebraska,Illinois,Illinois,Nebraska,home,DraftKings,-3.5,-19.6,16.1,Value,0.0,15.9,-1.2,19.6,-13,7,20,loss,-16.5,-1.0,-0.0
2023,2022,6,,South Florida,UAB,UAB,South Florida,home,DraftKings,3.5,-19.0,22.5,Value,0.0,-0.5,-17.0,19.0,21,56,35,win,24.5,0.9091,0.0
2023,2022,8,,Minnesota,Iowa,Minnesota,Iowa,away,DraftKings,3.5,-0.8,4.3,Value,0.0,12.7,16.0,-0.8,-2,10,12,win,5.5,0.9091,0.0
2023,2022,8,,Boston College,Georgia Tech,Georgia Tech,Boston College,home,DraftKings,-5.5,-5.6,0.1,No Play,0.0,-11.8,-14.9,5.6,-15,23,38,loss,-20.5,-1.0,-0.0
2023,2022,2,,SMU,Oklahoma,SMU,Oklahoma,away,DraftKings,16.5,13.2,3.3,Lean,0.0,15.4,4.7,13.2,17,28,11,loss,-0.5,-1.0,-0.0
2023,2022,7,,UTEP,Florida International,UTEP,Florida International,away,DraftKings,-1.5,-12.3,10.8,Value,0.0,-25.5,-10.7,-12.3,-13,14,27,win,11.5,0.9091,0.0
2023,2022,7,,Indiana,Michigan,Michigan,Indiana,home,DraftKings,-34.0,-41.6,7.6,Value,0.25,32.0,-7.1,41.6,45,52,7,win,11.0,0.9091,0.2273
2023,2022,7,,Georgia,Vanderbilt,Georgia,Vanderbilt,away,DraftKings,-32.5,-37.5,5.0,Value,0.0,-4.7,35.3,-37.5,-17,20,37,loss,-15.5,-1.0,-0.0
2023,2022,7,,Stanford,Colorado,Stanford,Colorado,away,DraftKings,11.5,-10.7,22.2,Value,0.0,-20.4,-7.2,-10.7,-3,43,46,win,14.5,0.9091,0.0
2023,2022,7,,Tulane,Memphis,Memphis,Tulane,home,DraftKings,3.5,3.1,0.4,No Play,0.0,6.8,12.4,-3.1,-10,21,31,loss,-6.5,-1.0,-0.0
2023,2022,7,,West Virginia,Houston,Houston,West Virginia,home,DraftKings,2.5,-4.6,7.1,Value,0.25,4.5,2.4,4.6,2,41,39,win,4.5,0.9091,0.2273
2023,2022,9,,USC,California,USC,California,away,DraftKings,-10.5,-19.4,8.9,Value,0.25,-3.0,18.9,-19.4,-1,49,50,loss,-9.5,-1.0,-0.25
2023,2022,7,,SMU,East Carolina,East Carolina,SMU,home,DraftKings,11.0,1.1,9.9,Value,0.25,1.1,4.7,-1.1,-21,10,31,loss,-10.0,-1.0,-0.25
2023,2022,7,,Ohio State,Purdue,Ohio State,Purdue,away,DraftKings,-18.0,-20.9,2.9,Lean,0.0,7.7,31.1,-20.9,-34,7,41,win,16.0,0.9091,0.0
2023,2022,7,,Florida,South Carolina,South Carolina,Florida,home,DraftKings,-2.5,-4.8,2.3,Lean,0.0,12.7,10.4,4.8,-2,39,41,loss,-4.5,-1.0,-0.0
2023,2022,7,,Texas A&M,Tennessee,Tennessee,Texas A&M,home,DraftKings,-3.0,-18.6,15.6,Value,0.0,25.2,9.1,18.6,7,20,13,win,4.0,0.9091,0.0
2023,2022,7,,Iowa,Wisconsin,Iowa,Wisconsin,away,DraftKings,9.5,-1.9,11.4,Value,0.0,8.3,12.7,-1.9,-9,6,15,win,18.5,0.9091,0.0
2023,2022,7,,Arizona,Washington State,Washington State,Arizona,home,DraftKings,-7.5,-15.2,7.7,Value,0.25,9.5,-3.2,15.2,-38,6,44,loss,-45.5,-1.0,-0.25
2023,2022,9,,Arkansas State,UL Monroe,Arkansas State,UL Monroe,away,DraftKings,2.5,-0.2,2.7,Lean,0.0,-15.7,-13.0,-0.2,-10,24,34,win,12.5,0.9091,0.0
2023,2022,7,,California,Utah,Utah,California,home,DraftKings,-11.0,-24.7,13.7,Value,0.0,19.2,-3.0,24.7,20,34,14,win,9.0,0.9091,0.0
2023,2022,7,,Oregon,Washington,Oregon,Washington,away,DraftKings,3.0,-0.7,3.7,Lean,0.0,15.7,18.9,-0.7,3,36,33,push,0.0,0.0,0.0
2023,2022,7,,NC State,Duke,NC State,Duke,away,DraftKings,3.5,0.7,2.8,Lean,0.0,5.0,6.8,0.7,21,24,3,loss,-17.5,-1.0,-0.0
2023,2022,7,,Syracuse,Florida State,Syracuse,Florida State,away,DraftKings,18.5,13.2,5.3,Value,0.0,13.2,2.5,13.2,38,41,3,loss,-19.5,-1.0,-0.0
2023,2022,7,,Louisville,Pittsburgh,Pittsburgh,Louisville,home,DraftKings,7.5,-2.1,9.6,Value,0.25,8.6,9.0,2.1,17,38,21,win,24.5,0.9091,0.2273
2023,2022,7,,Miami,North Carolina,North Carolina,Miami,home,DraftKings,-2.5,-13.0,10.5,Value,0.0,7.8,-2.7,13.0,10,41,31,win,7.5,0.9091,0.0
2023,2022,9,,Marshall,Coastal Carolina,Coastal Carolina,Marshall,home,DraftKings,4.0,-0.1,4.1,Value,0.0,0.6,3.0,0.1,28,34,6,win,32.0,0.9091,0.0
2023,2022,15,,Navy,Army,Army,Navy,home,DraftKings,-2.0,-8.2,6.2,Value,0.0,-1.5,-7.2,8.2,6,17,11,win,4.0,0.9091,0.0
2023,2022,14,,Oregon,Washington,Washington,Oregon,home,DraftKings,9.0,0.7,8.3,Value,0.25,15.7,18.9,-0.7,3,34,31,win,12.0,0.9091,0.2273
2023,2022,14,,SMU,Tulane,Tulane,SMU,home,DraftKings,-4.0,-10.2,6.2,Value,0.0,12.4,4.7,10.2,-12,14,26,loss,-16.0,-1.0,-0.0
2023,2022,14,,Oklahoma State,Texas,Texas,Oklahoma State,home,DraftKings,-14.0,-14.3,0.3,No Play,0.0,23.1,11.3,14.3,28,49,21,win,14.0,0.9091,0.0
2023,2022,14,,Michigan,Iowa,Iowa,Michigan,home,DraftKings,23.5,16.8,6.7,Value,0.0,12.7,32.0,-16.8,-26,0,26,loss,-2.5,-1.0,-0.0
2023,2022,14,,Boise State,UNLV,Boise State,UNLV,away,DraftKings,-2.5,-15.1,12.6,Value,0.0,-11.9,5.7,-15.1,-24,20,44,win,21.5,0.9091,0.0
2023,2022,14,,App State,Troy,Troy,App State,home,DraftKings,-6.5,-8.9,2.4,Lean,0.0,8.1,1.7,8.9,26,49,23,win,19.5,0.9091,0.0
2023,2022,12,,Western Michigan,Northern Illinois,Western Michigan,Northern Illinois,away,DraftKings,3.0,1.0,2.0,Lean,0.0,-18.8,-17.3,1.0,24,24,0,loss,-21.0,-1.0,-0.0
2023,2022,12,,Toledo,Bowling Green,Toledo,Bowling Green,away,DraftKings,-10.0,-11.9,1.9,Watch,0.0,-18.1,-3.7,-11.9,-1,31,32,loss,-9.0,-1.0,-0.0
2023,2022,12,,Buffalo,Miami (OH),Buffalo,Miami (OH),away,DraftKings,8.5,-1.0,9.5,Value,0.25,-12.7,-9.2,-1.0,13,23,10,loss,-4.5,-1.0,-0.25
2023,2022,12,,Michigan,Maryland,Maryland,Michigan,home,DraftKings,21.0,18.3,2.7,Lean,0.0,11.2,32.0,-18.3,-7,24,31,win,14.0,0.9091,0.0
2023,2022,12,,Washington,Oregon State,Oregon State,Washington,home,DraftKings,1.0,-1.1,2.1,Lean,0.0,14.3,15.7,1.1,-2,20,22,loss,-1.0,-1.0,-0.0
2023,2022,12,,Colorado,Washington State,Washington State,Colorado,home,DraftKings,-5.5,-32.4,26.9,Value,0.0,9.5,-20.4,32.4,42,56,14,win,36.5,0.9091,0.0
2023,2022,12,,Akron,Eastern Michigan,Eastern Michigan,Akron,home,DraftKings,-5.5,-18.8,13.3,Value,0.0,-7.1,-23.4,18.8,3,30,27,loss,-2.5,-1.0,-0.0
2023,2022,12,,Central Michigan,Ohio,Ohio,Central Michigan,home,DraftKings,-8.5,-11.9,3.4,Lean,0.0,-4.6,-14.0,11.9,14,34,20,win,5.5,0.9091,0.0
2023,2022,12,,Nevada,Colorado State,Nevada,Colorado State,away,DraftKings,11.0,2.7,8.3,Value,0.25,-22.2,-22.4,2.7,10,30,20,win,1.0,0.9091,0.2273
2023,2022,12,,New Mexico,Fresno State,Fresno State,New Mexico,home,DraftKings,-24.0,-32.7,8.7,Value,0.25,3.3,-26.9,32.7,-8,17,25,loss,-32.0,-1.0,-0.25
2023,2022,12,,North Texas,Tulsa,Tulsa,North Texas,home,DraftKings,3.0,2.1,0.9,No Play,0.0,-6.1,-1.5,-2.1,-7,28,35,loss,-4.0,-1.0,-0.0
2023,2022,12,,Michigan State,Indiana,Michigan State,Indiana,away,DraftKings,4.5,-5.8,10.3,Value,0.0,-7.1,1.2,-5.8,-3,21,24,win,7.5,0.9091,0.0
2023,2022,12,,Kent State,Ball State,Kent State,Ball State,away,DraftKings,13.0,0.7,12.3,Value,0.0,-14.9,-13.1,0.7,31,34,3,loss,-18.0,-1.0,-0.0
2023,2022,12,,Rice,Charlotte,Charlotte,Rice,home,DraftKings,2.0,-1.3,3.3,Lean,0.0,-16.4,-15.2,1.3,-21,7,28,loss,-19.0,-1.0,-0.0
2023,2022,12,,UTEP,Middle Tennessee,UTEP,Middle Tennessee,away,DraftKings,8.0,6.3,1.7,Watch,0.0,-6.9,-10.7,6.3,4,34,30,win,4.0,0.9091,0.0
2023,2022,12,,Cincinnati,West Virginia,Cincinnati,West Virginia,away,DraftKings,6.5,-8.2,14.7,Value,0.0,2.4,13.1,-8.2,21,42,21,loss,-14.5,-1.0,-0.0
2023,2022,12,,Utah,Arizona,Utah,Arizona,away,DraftKings,-1.0,-19.9,18.9,Value,0.0,-3.2,19.2,-19.9,24,42,18,loss,-25.0,-1.0,-0.0
2023,2022,12,,Illinois,Iowa,Illinois,Iowa,away,DraftKings,3.5,-0.7,4.2,Value,0.0,12.7,15.9,-0.7,2,15,13,win,1.5,0.9091,0.0
2023,2022,12,,Coastal Carolina,Army,Army,Coastal Carolina,home,DraftKings,5.5,-0.4,5.9,Value,0.0,-1.5,0.6,0.4,7,28,21,win,12.5,0.9091,0.0
2023,2022,12,,Duke,Virginia,Duke,Virginia,away,DraftKings,-4.0,-11.5,7.5,Value,0.25,-9.0,5.0,-11.5,3,30,27,loss,-7.0,-1.0,-0.25
2023,2022,12,,East Carolina,Navy,East Carolina,Navy,away,DraftKings,3.0,-5.8,8.8,Value,0.25,-7.2,1.1,-5.8,10,10,0,loss,-7.0,-1.0,-0.25
2023,2022,12,,Louisville,Miami,Louisville,Miami,away,DraftKings,-1.5,-9.2,7.7,Value,0.25,-2.7,9.0,-9.2,-7,31,38,win,5.5,0.9091,0.2273
2023,2022,12,,Texas State,Arkansas State,Arkansas State,Texas State,home,DraftKings,3.5,-1.0,4.5,Value,0.0,-13.0,-11.5,1.0,46,77,31,win,49.5,0.9091,0.0
2023,2022,12,,Temple,UAB,UAB,Temple,home,DraftKings,-7.0,-14.9,7.9,Value,0.25,-0.5,-12.9,14.9,10,34,24,win,3.0,0.9091,0.2273
2023,2022,12,,NC State,Virginia Tech,NC State,Virginia Tech,away,DraftKings,3.5,-13.8,17.3,Value,0.0,-9.5,6.8,-13.8,-7,28,35,win,10.5,0.9091,0.0
2023,2022,12,,Boston College,Pittsburgh,Pittsburgh,Boston College,home,DraftKings,-1.0,-26.0,25.0,Value,0.0,8.6,-14.9,26.0,8,24,16,win,7.0,0.9091,0.0
2023,2022,12,,Texas,Iowa State,Texas,Iowa State,away,DraftKings,-8.0,-15.3,7.3,Value,0.25,5.3,23.1,-15.3,-10,16,26,win,2.0,0.9091,0.2273
2023,2022,12,,Florida,Missouri,Florida,Missouri,away,DraftKings,10.5,0.2,10.3,Value,0.0,8.1,10.4,0.2,2,33,31,win,8.5,0.9091,0.0
2023,2022,12,,UNLV,Air Force,Air Force,UNLV,home,DraftKings,-4.0,-18.3,14.3,Value,0.0,3.9,-11.9,18.3,-4,27,31,loss,-8.0,-1.0,-0.0
2023,2022,12,,Marshall,South Alabama,South Alabama,Marshall,home,DraftKings,-8.0,-10.3,2.3,Lean,0.0,10.8,3.0,10.3,28,28,0,win,20.0,0.9091,0.0
2023,2022,12,,Boise State,Utah State,Boise State,Utah State,away,DraftKings,-4.0,-16.5,12.5,Value,0.0,-13.3,5.7,-16.5,-35,10,45,win,31.0,0.9091,0.0
2023,2022,12,,Southern Miss,Mississippi State,Mississippi State,Southern Miss,home,DraftKings,-14.0,-21.4,7.4,Value,0.25,15.4,-3.5,21.4,21,41,20,win,7.0,0.9091,0.2273
2023,2022,12,,Tulane,Florida Atlantic,Tulane,Florida Atlantic,away,DraftKings,-9.0,-17.0,8.0,Value,0.25,-7.1,12.4,-17.0,-16,8,24,win,7.0,0.9091,0.2273
2023,2022,12,,Nebraska,Wisconsin,Wisconsin,Nebraska,home,DraftKings,-5.0,-12.0,7.0,Value,0.25,8.3,-1.2,12.0,7,24,17,win,2.0,0.9091,0.2273
2023,2022,12,,Minnesota,Ohio State,Minnesota,Ohio State,away,DraftKings,28.0,17.6,10.4,Value,0.0,31.1,16.0,17.6,34,37,3,loss,-6.0,-1.0,-0.0
2023,2022,12,,Georgia State,LSU,Georgia State,LSU,away,DraftKings,30.5,22.0,8.5,Value,0.25,16.2,-3.3,22.0,42,56,14,loss,-11.5,-1.0,-0.25
2023,2022,12,,Florida International,Arkansas,Arkansas,Florida International,home,DraftKings,-32.0,-40.0,8.0,Value,0.25,12.0,-25.5,40.0,24,44,20,loss,-8.0,-1.0,-0.25
2023,2022,12,,UL Monroe,Ole Miss,UL Monroe,Ole Miss,away,DraftKings,37.0,34.4,2.6,Lean,0.0,16.2,-15.7,34.4,32,35,3,win,5.0,0.9091,0.0
2023,2022,12,,Purdue,Northwestern,Purdue,Northwestern,away,DraftKings,1.0,-18.6,19.6,Value,0.0,-13.4,7.7,-18.6,8,23,15,loss,-7.0,-1.0,-0.0
2023,2022,12,,Wake Forest,Notre Dame,Wake Forest,Notre Dame,away,DraftKings,25.0,4.6,20.4,Value,0.0,10.3,8.2,4.6,38,45,7,loss,-13.0,-1.0,-0.0
2023,2022,12,,SMU,Memphis,Memphis,SMU,home,DraftKings,7.5,-4.6,12.1,Value,0.0,6.8,4.7,4.6,-4,34,38,win,3.5,0.9091,0.0
2023,2022,12,,Massachusetts,Liberty,Liberty,Massachusetts,home,DraftKings,-28.0,-31.3,3.3,Lean,0.0,-1.5,-30.3,31.3,24,49,25,loss,-4.0,-1.0,-0.0
2023,2022,12,,Kentucky,South Carolina,South Carolina,Kentucky,home,DraftKings,1.5,-2.2,3.7,Lean,0.0,12.7,13.0,2.2,3,17,14,win,4.5,0.9091,0.0
2023,2022,12,,Oklahoma,BYU,BYU,Oklahoma,home,DraftKings,24.0,14.3,9.7,Value,0.25,-1.4,15.4,-14.3,-7,24,31,win,17.0,0.9091,0.2273
2023,2022,12,,Rutgers,Penn State,Penn State,Rutgers,home,DraftKings,-19.5,-34.0,14.5,Value,0.0,22.4,-9.1,34.0,21,27,6,win,1.5,0.9091,0.0
2023,2022,12,,California,Stanford,Stanford,California,home,DraftKings,4.5,1.7,2.8,Lean,0.0,-7.2,-3.0,-1.7,-12,15,27,loss,-7.5,-1.0,-0.0
2023,2022,12,,Oregon,Arizona State,Arizona State,Oregon,home,DraftKings,22.0,20.5,1.5,Watch,0.0,-4.1,18.9,-20.5,-36,13,49,loss,-14.0,-1.0,-0.0
2023,2022,12,,Louisiana,Troy,Louisiana,Troy,away,DraftKings,14.5,8.6,5.9,Value,0.0,8.1,2.0,8.6,7,31,24,win,7.5,0.9091,0.0
2023,2022,12,,Oklahoma State,Houston,Houston,Oklahoma State,home,DraftKings,7.5,4.3,3.2,Lean,0.0,4.5,11.3,-4.3,-13,30,43,loss,-5.5,-1.0,-0.0
2023,2022,11,,Ole Miss,Georgia,Georgia,Ole Miss,home,DraftKings,-13.0,-21.6,8.6,Value,0.25,35.3,16.2,21.6,35,52,17,win,22.0,0.9091,0.2273
2023,2022,11,,Florida,LSU,Florida,LSU,away,DraftKings,14.0,8.3,5.7,Value,0.0,16.2,10.4,8.3,17,52,35,loss,-3.0,-1.0,-0.0
2023,2022,11,,Michigan State,Ohio State,Ohio State,Michigan State,home,DraftKings,-30.5,-32.4,1.9,Watch,0.0,31.1,1.2,32.4,35,38,3,win,4.5,0.9091,0.0
2023,2022,11,,Michigan,Penn State,Michigan,Penn State,away,DraftKings,-6.5,-7.1,0.6,No Play,0.0,22.4,32.0,-7.1,-9,15,24,win,2.5,0.9091,0.0
2023,2022,11,,USC,Oregon,USC,Oregon,away,DraftKings,12.5,2.5,10.0,Value,0.0,18.9,18.9,2.5,9,36,27,win,3.5,0.9091,0.0
2023,2022,11,,Utah,Washington,Utah,Washington,away,DraftKings,10.5,-1.0,11.5,Value,0.0,15.7,19.2,-1.0,7,35,28,win,3.5,0.9091,0.0
2023,2022,11,,Miami,Florida State,Florida State,Miami,home,DraftKings,-14.0,-18.4,4.4,Value,0.0,13.2,-2.7,18.4,7,27,20,loss,-7.0,-1.0,-0.0
2023,2022,11,,Texas,TCU,TCU,Texas,home,DraftKings,6.0,-3.7,9.7,Value,0.25,24.3,23.1,3.7,-3,26,29,win,3.0,0.9091,0.2273
2023,2022,13,,Bowling Green,Western Michigan,Western Michigan,Bowling Green,home,DraftKings,2.0,-3.3,5.3,Value,0.0,-17.3,-18.1,3.3,-24,10,34,loss,-22.0,-1.0,-0.0
2023,2022,13,,Toledo,Central Michigan,Central Michigan,Toledo,home,DraftKings,12.5,7.8,4.7,Value,0.0,-14.0,-3.7,-7.8,-15,17,32,loss,-2.5,-1.0,-0.0
2023,2022,13,,Ohio,Akron,Ohio,Akron,away,DraftKings,-13.5,-16.3,2.8,Lean,0.0,-23.4,-4.6,-16.3,-11,14,25,loss,-2.5,-1.0,-0.0
2023,2022,13,,UTSA,Tulane,Tulane,UTSA,home,DraftKings,-2.5,-7.7,5.2,Value,0.0,12.4,7.2,7.7,13,29,16,win,10.5,0.9091,0.0
2023,2022,13,,Maryland,Rutgers,Maryland,Rutgers,away,DraftKings,-2.0,-17.8,15.8,Value,0.0,-9.1,11.2,-17.8,-18,24,42,win,16.0,0.9091,0.0
2023,2022,13,,Georgia Southern,App State,App State,Georgia Southern,home,DraftKings,-7.5,-10.6,3.1,Lean,0.0,1.7,-6.4,10.6,28,55,27,win,20.5,0.9091,0.0
2023,2022,13,,Wake Forest,Syracuse,Wake Forest,Syracuse,away,DraftKings,3.0,-3.2,6.2,Value,0.0,2.5,8.2,-3.2,4,35,31,loss,-1.0,-1.0,-0.0
2023,2022,13,,Wisconsin,Minnesota,Minnesota,Wisconsin,home,DraftKings,1.5,-10.2,11.7,Value,0.0,16.0,8.3,10.2,-14,14,28,loss,-12.5,-1.0,-0.0
2023,2022,13,,Virginia Tech,Virginia,Virginia,Virginia Tech,home,DraftKings,2.5,-3.0,5.5,Value,0.0,-9.0,-9.5,3.0,-38,17,55,loss,-35.5,-1.0,-0.0
2023,2022,13,,Georgia,Georgia Tech,Georgia,Georgia Tech,away,DraftKings,-23.0,-44.6,21.6,Value,0.0,-11.8,35.3,-44.6,-8,23,31,loss,-15.0,-1.0,-0.0
2023,2022,13,,Indiana,Purdue,Purdue,Indiana,home,DraftKings,-2.5,-17.3,14.8,Value,0.0,7.7,-7.1,17.3,4,35,31,win,1.5,0.9091,0.0
2023,2022,13,,Georgia State,Old Dominion,Georgia State,Old Dominion,away,DraftKings,2.0,-7.2,9.2,Value,0.25,-13.0,-3.3,-7.2,1,25,24,win,1.0,0.9091,0.2273
2023,2022,13,,James Madison,Coastal Carolina,Coastal Carolina,James Madison,home,DraftKings,9.5,3.4,6.1,Value,0.0,0.6,6.5,-3.4,-42,14,56,loss,-32.5,-1.0,-0.0
2023,2022,13,,Ole Miss,Mississippi State,Mississippi State,Ole Miss,home,DraftKings,11.0,-1.7,12.7,Value,0.0,15.4,16.2,1.7,-10,7,17,win,1.0,0.9091,0.0
2023,2022,13,,Alabama,Auburn,Alabama,Auburn,away,DraftKings,-14.5,-22.7,8.2,Value,0.25,5.1,30.3,-22.7,-3,24,27,loss,-11.5,-1.0,-0.25
2023,2022,13,,Florida State,Florida,Florida,Florida State,home,DraftKings,6.0,0.3,5.7,Value,0.0,10.4,13.2,-0.3,-9,15,24,loss,-3.0,-1.0,-0.0
2023,2022,13,,Northwestern,Illinois,Illinois,Northwestern,home,DraftKings,-5.0,-31.8,26.8,Value,0.0,15.9,-13.4,31.8,-2,43,45,loss,-7.0,-1.0,-0.0
2023,2022,13,,Texas A&M,LSU,Texas A&M,LSU,away,DraftKings,10.5,9.6,0.9,No Play,0.0,16.2,9.1,9.6,12,42,30,loss,-1.5,-1.0,-0.0
2023,2022,13,,Ohio State,Michigan,Ohio State,Michigan,away,DraftKings,4.0,3.4,0.6,No Play,0.0,32.0,31.1,3.4,6,30,24,loss,-2.0,-1.0,-0.0
2023,2022,13,,Clemson,South Carolina,South Carolina,Clemson,home,DraftKings,7.0,2.4,4.6,Value,0.0,12.7,17.6,-2.4,-9,7,16,loss,-2.0,-1.0,-0.0
2023,2022,13,,UConn,Massachusetts,UConn,Massachusetts,away,DraftKings,-2.5,-13.2,10.7,Value,0.0,-30.3,-14.6,-13.2,-13,18,31,win,10.5,0.9091,0.0
2023,2022,13,,Oregon State,Oregon,Oregon State,Oregon,away,DraftKings,14.0,7.1,6.9,Value,0.0,18.9,14.3,7.1,24,31,7,loss,-10.0,-1.0,-0.0
2023,2022,13,,Arizona,Arizona State,Arizona State,Arizona,home,DraftKings,12.5,-1.6,14.1,Value,0.0,-4.1,-3.2,1.6,-36,23,59,loss,-23.5,-1.0,-0.0
2023,2022,13,,Colorado,Utah,Utah,Colorado,home,DraftKings,-21.5,-42.1,20.6,Value,0.0,19.2,-20.4,42.1,6,23,17,loss,-15.5,-1.0,-0.0
2023,2022,13,,Washington State,Washington,Washington State,Washington,away,DraftKings,16.0,8.7,7.3,Value,0.25,15.7,9.5,8.7,3,24,21,win,13.0,0.9091,0.2273
2023,2022,13,,TCU,Oklahoma,TCU,Oklahoma,away,DraftKings,12.5,-6.4,18.9,Value,0.0,15.4,24.3,-6.4,24,69,45,loss,-11.5,-1.0,-0.0
2023,2022,13,,West Virginia,Baylor,Baylor,West Virginia,home,DraftKings,6.5,-11.8,18.3,Value,0.0,11.7,2.4,11.8,-3,31,34,win,3.5,0.9091,0.0
2023,2022,13,,UAB,North Texas,UAB,North Texas,away,DraftKings,3.0,1.5,1.5,Watch,0.0,-1.5,-0.5,1.5,3,45,42,push,0.0,0.0,0.0
2023,2022,13,,Florida Atlantic,Rice,Florida Atlantic,Rice,away,DraftKings,5.0,-5.6,10.6,Value,0.0,-15.2,-7.1,-5.6,3,24,21,win,2.0,0.9091,0.0
2023,2022,13,,Arkansas State,Marshall,Marshall,Arkansas State,home,DraftKings,-2.0,-18.5,16.5,Value,0.0,3.0,-13.0,18.5,14,35,21,win,12.0,0.9091,0.0
2023,2022,13,,Colorado State,Hawai'i,Hawai'i,Colorado State,home,DraftKings,6.0,-0.0,6.0,Value,0.0,-24.7,-22.2,0.0,3,27,24,win,9.0,0.9091,0.0
2023,2022,13,,Fresno State,San Diego State,San Diego State,Fresno State,home,DraftKings,5.5,5.2,0.3,No Play,0.0,-4.4,3.3,-5.2,15,33,18,win,20.5,0.9091,0.0
2023,2022,13,,San José State,UNLV,San José State,UNLV,away,DraftKings,3.5,-5.1,8.6,Value,0.25,-11.9,-4.3,-5.1,-6,31,37,win,9.5,0.9091,0.2273
2023,2022,13,,Wyoming,Nevada,Nevada,Wyoming,home,DraftKings,11.0,9.1,1.9,Watch,0.0,-22.4,-10.8,-9.1,-36,6,42,loss,-25.0,-1.0,-0.0
2023,2022,13,,Navy,SMU,Navy,SMU,away,DraftKings,20.0,14.4,5.6,Value,0.0,4.7,-7.2,14.4,45,59,14,loss,-25.0,-1.0,-0.0
2023,2022,13,,Troy,Southern Miss,Southern Miss,Troy,home,DraftKings,16.5,9.1,7.4,Value,0.25,-3.5,8.1,-9.1,-18,17,35,loss,-1.5,-1.0,-0.25
2023,2022,12,,Georgia,Tennessee,Tennessee,Georgia,home,DraftKings,10.0,7.6,2.4,Lean,0.0,25.2,35.3,-7.6,-28,10,38,loss,-18.0,-1.0,-0.0
2023,2022,12,,UCLA,USC,USC,UCLA,home,DraftKings,-6.0,-6.4,0.4,No Play,0.0,18.9,15.0,6.4,-18,20,38,loss,-24.0,-1.0,-0.0
2023,2022,12,,North Carolina,Clemson,Clemson,North Carolina,home,DraftKings,-7.5,-12.3,4.8,Value,0.0,17.6,7.8,12.3,11,31,20,win,3.5,0.9091,0.0
2023,2022,12,,Kansas State,Kansas,Kansas State,Kansas,away,DraftKings,-8.0,-16.0,8.0,Value,0.25,2.9,21.4,-16.0,-4,27,31,loss,-4.0,-1.0,-0.25
2023,2022,12,,Baylor,TCU,TCU,Baylor,home,DraftKings,-12.0,-15.1,3.1,Lean,0.0,24.3,11.7,15.1,25,42,17,win,13.0,0.9091,0.0
2023,2022,1,,Nevada,USC,USC,Nevada,home,DraftKings,-38.0,-43.8,5.8,Value,0.0,18.9,-22.4,43.8,52,66,14,win,14.0,0.9091,0.0
2023,2022,1,,Texas State,Baylor,Texas State,Baylor,away,DraftKings,27.5,25.7,1.8,Watch,0.0,11.7,-11.5,25.7,-11,31,42,win,38.5,0.9091,0.0
