season,week,game_id,gameday,away_team,home_team,selected_team,opponent_team,selected_side,market_line,market_odds,model_line,edge_points,recommendation,recommended_units,home_rating,away_rating,projected_home_margin,actual_home_margin,home_score,away_score,ats_result,cover_margin,flat_profit_units,recommended_profit_units
2023,10,2023_10_HOU_CIN,2023-11-12,HOU,CIN,HOU,CIN,away,5.5,-110,3.5,2.0,Watch,0.0,0.6,-1.4,3.5,-3,27,30,win,8.5,0.9091,0.0
2023,10,2023_10_SF_JAX,2023-11-12,SF,JAX,JAX,SF,home,3.0,-108,2.8,0.2,No Play,0.0,0.9,5.2,-2.8,-31,3,34,loss,-28.0,-1.0,-0.0
2023,10,2023_10_NO_MIN,2023-11-12,NO,MIN,MIN,NO,home,3.0,-115,-1.1,4.1,Lean,0.0,0.6,1.0,1.1,8,27,19,win,11.0,0.8696,0.0
2023,10,2023_10_GB_PIT,2023-11-12,GB,PIT,GB,PIT,away,3.0,100,0.1,2.9,Watch,0.0,-1.7,-0.3,0.1,4,23,19,loss,-1.0,-1.0,-0.0
2023,10,2023_10_TEN_TB,2023-11-12,TEN,TB,TB,TEN,home,-2.5,-115,-2.8,0.3,No Play,0.0,-0.5,-1.8,2.8,14,20,6,win,11.5,0.8696,0.0
2023,10,2023_10_ATL_ARI,2023-11-12,ATL,ARI,ARI,ATL,home,2.0,-110,1.7,0.3,No Play,0.0,-4.6,-1.4,-1.7,2,25,23,win,4.0,0.9091,0.0
2023,10,2023_10_DET_LAC,2023-11-12,DET,LAC,LAC,DET,home,2.5,-110,-0.4,2.9,Watch,0.0,0.5,1.6,0.4,-3,38,41,loss,-0.5,-1.0,-0.0
2023,10,2023_10_NYG_DAL,2023-11-12,NYG,DAL,NYG,DAL,away,17.5,-108,8.0,9.5,Value,0.0,3.4,-3.1,8.0,32,49,17,loss,-14.5,-1.0,-0.0
2023,10,2023_10_WAS_SEA,2023-11-12,WAS,SEA,WAS,SEA,away,6.0,-110,3.2,2.8,Watch,0.0,0.0,-1.7,3.2,3,29,26,win,3.0,0.9091,0.0
2023,10,2023_10_NYJ_LV,2023-11-12,NYJ,LV,LV,NYJ,home,1.0,-112,-1.6,2.6,Watch,0.0,-2.2,-2.3,1.6,4,16,12,win,5.0,0.8929,0.0
2023,10,2023_10_DEN_BUF,2023-11-13,DEN,BUF,BUF,DEN,home,-7.5,-108,-9.0,1.5,No Play,0.0,5.1,-2.4,9.0,-2,22,24,loss,-9.5,-1.0,-0.0
2023,11,2023_11_CIN_BAL,2023-11-16,CIN,BAL,BAL,CIN,home,-4.0,-108,-5.0,1.0,No Play,0.0,3.9,0.4,5.0,14,34,20,win,10.0,0.9259,0.0
2023,11,2023_11_DAL_CAR,2023-11-19,DAL,CAR,CAR,DAL,home,11.0,-110,5.7,5.3,Value,0.25,-3.2,4.0,-5.7,-23,10,33,loss,-12.0,-1.0,-0.25
2023,11,2023_11_PIT_CLE,2023-11-19,PIT,CLE,CLE,PIT,home,-2.5,-115,-5.1,2.6,Watch,0.0,1.9,-1.7,5.1,3,13,10,win,0.5,0.8696,0.0
2023,11,2023_11_CHI_DET,2023-11-19,CHI,DET,CHI,DET,away,8.0,-110,5.8,2.2,Watch,0.0,1.8,-2.5,5.8,5,31,26,win,3.0,0.9091,0.0
2023,11,2023_11_LAC_GB,2023-11-19,LAC,GB,GB,LAC,home,3.0,-110,-1.1,4.1,Lean,0.0,-0.3,0.1,1.1,3,23,20,win,6.0,0.9091,0.0
2023,11,2023_11_ARI_HOU,2023-11-19,ARI,HOU,ARI,HOU,away,5.5,-108,4.8,0.7,No Play,0.0,-1.1,-4.4,4.8,5,21,16,win,0.5,0.9259,0.0
2023,11,2023_11_TEN_JAX,2023-11-19,TEN,JAX,TEN,JAX,away,6.5,-105,3.3,3.2,Lean,0.0,-0.4,-2.2,3.3,20,34,14,loss,-13.5,-1.0,-0.0
2023,11,2023_11_LV_MIA,2023-11-19,LV,MIA,LV,MIA,away,14.0,-110,6.0,8.0,Value,0.0,2.3,-2.2,6.0,7,20,13,win,7.0,0.9091,0.0
2023,11,2023_11_NYG_WAS,2023-11-19,NYG,WAS,NYG,WAS,away,7.5,-110,3.7,3.8,Lean,0.0,-1.6,-3.8,3.7,-12,19,31,win,19.5,0.9091,0.0
2023,11,2023_11_TB_SF,2023-11-19,TB,SF,TB,SF,away,13.5,-110,7.5,6.0,Value,0.5,6.0,-0.0,7.5,13,27,14,win,0.5,0.9091,0.4546
2023,11,2023_11_NYJ_BUF,2023-11-19,NYJ,BUF,BUF,NYJ,home,-8.0,-112,-8.4,0.4,No Play,0.0,4.8,-2.1,8.4,26,32,6,win,18.0,0.8929,0.0
2023,11,2023_11_SEA_LA,2023-11-19,SEA,LA,SEA,LA,away,2.5,-110,0.2,2.3,Watch,0.0,-1.3,-0.0,0.2,1,17,16,win,1.5,0.9091,0.0
2023,11,2023_11_MIN_DEN,2023-11-19,MIN,DEN,MIN,DEN,away,2.5,-102,-1.5,4.0,Lean,0.0,-2.3,0.7,-1.5,1,21,20,win,1.5,0.9804,0.0
2023,11,2023_11_PHI_KC,2023-11-20,PHI,KC,PHI,KC,away,2.5,100,2.4,0.1,No Play,0.0,4.0,3.1,2.4,-4,17,21,win,6.5,1.0,0.0
2023,12,2023_12_GB_DET,2023-11-23,GB,DET,GB,DET,away,8.5,-105,3.3,5.2,Value,0.25,1.6,-0.2,3.3,-7,22,29,win,15.5,0.9524,0.2381
2023,12,2023_12_WAS_DAL,2023-11-23,WAS,DAL,WAS,DAL,away,13.0,-110,7.6,5.4,Value,0.25,4.5,-1.6,7.6,35,45,10,loss,-22.0,-1.0,-0.25
2023,12,2023_12_SF_SEA,2023-11-23,SF,SEA,SEA,SF,home,7.0,-108,4.4,2.6,Watch,0.0,0.2,6.1,-4.4,-18,13,31,loss,-11.0,-1.0,-0.0
2023,12,2023_12_MIA_NYJ,2023-11-24,MIA,NYJ,NYJ,MIA,home,9.5,100,3.5,6.0,Value,0.5,-2.5,2.5,-3.5,-21,13,34,loss,-11.5,-1.0,-0.5
2023,12,2023_12_NO_ATL,2023-11-26,NO,ATL,ATL,NO,home,2.0,-110,0.5,1.5,No Play,0.0,-1.3,0.7,-0.5,9,24,15,win,11.0,0.9091,0.0
2023,12,2023_12_PIT_CIN,2023-11-26,PIT,CIN,CIN,PIT,home,2.0,-108,-3.2,5.2,Value,0.25,0.2,-1.5,3.2,-6,10,16,loss,-4.0,-1.0,-0.25
2023,12,2023_12_JAX_HOU,2023-11-26,JAX,HOU,HOU,JAX,home,1.0,-110,-0.6,1.6,No Play,0.0,-1.0,-0.1,0.6,-3,21,24,loss,-2.0,-1.0,-0.0
2023,12,2023_12_TB_IND,2023-11-26,TB,IND,TB,IND,away,2.5,-105,0.4,2.1,Watch,0.0,-1.6,-0.5,0.4,7,27,20,loss,-4.5,-1.0,-0.0
2023,12,2023_12_NE_NYG,2023-11-26,NE,NYG,NYG,NE,home,4.5,-112,0.2,4.3,Lean,0.0,-3.5,-1.8,-0.2,3,10,7,win,7.5,0.8929,0.0
2023,12,2023_12_CAR_TEN,2023-11-26,CAR,TEN,CAR,TEN,away,3.5,-112,2.9,0.6,No Play,0.0,-2.3,-3.7,2.9,7,17,10,loss,-3.5,-1.0,-0.0
2023,12,2023_12_LA_ARI,2023-11-26,LA,ARI,ARI,LA,home,3.0,-115,1.1,1.9,No Play,0.0,-4.1,-1.5,-1.1,-23,14,37,loss,-20.0,-1.0,-0.0
2023,12,2023_12_CLE_DEN,2023-11-26,CLE,DEN,CLE,DEN,away,1.5,-110,-2.6,4.1,Lean,0.0,-2.3,1.8,-2.6,17,29,12,loss,-15.5,-1.0,-0.0
2023,12,2023_12_KC_LV,2023-11-26,KC,LV,LV,KC,home,9.0,-110,4.5,4.5,Lean,0.0,-2.3,3.7,-4.5,-14,17,31,loss,-5.0,-1.0,-0.0
2023,12,2023_12_BUF_PHI,2023-11-26,BUF,PHI,BUF,PHI,away,2.5,-105,-0.7,3.2,Lean,0.0,2.9,5.1,-0.7,3,37,34,loss,-0.5,-1.0,-0.0
2023,12,2023_12_BAL_LAC,2023-11-26,BAL,LAC,LAC,BAL,home,3.0,-105,2.2,0.8,No Play,0.0,0.1,3.8,-2.2,-10,10,20,loss,-7.0,-1.0,-0.0
2023,12,2023_12_CHI_MIN,2023-11-27,CHI,MIN,MIN,CHI,home,-3.0,-115,-4.6,1.6,No Play,0.0,0.8,-2.3,4.6,-2,10,12,loss,-5.0,-1.0,-0.0
2023,13,2023_13_SEA_DAL,2023-11-30,SEA,DAL,SEA,DAL,away,9.5,-102,7.0,2.5,Watch,0.0,5.3,-0.2,7.0,6,41,35,win,3.5,0.9804,0.0
2023,13,2023_13_DEN_HOU,2023-12-03,DEN,HOU,DEN,HOU,away,3.5,-122,2.4,1.1,No Play,0.0,-0.9,-1.8,2.4,5,22,17,loss,-1.5,-1.0,-0.0
2023,13,2023_13_LAC_NE,2023-12-03,LAC,NE,NE,LAC,home,4.5,-110,-0.0,4.5,Lean,0.0,-1.6,-0.1,0.0,-6,0,6,loss,-1.5,-1.0,-0.0
2023,13,2023_13_DET_NO,2023-12-03,DET,NO,NO,DET,home,4.0,-110,-0.8,4.8,Lean,0.0,0.5,1.2,0.8,-5,28,33,loss,-1.0,-1.0,-0.0
2023,13,2023_13_ATL_NYJ,2023-12-03,ATL,NYJ,NYJ,ATL,home,2.0,-112,0.3,1.7,No Play,0.0,-2.9,-1.1,-0.3,-5,8,13,loss,-3.0,-1.0,-0.0
2023,13,2023_13_ARI_PIT,2023-12-03,ARI,PIT,ARI,PIT,away,6.0,-105,4.9,1.1,No Play,0.0,-1.1,-4.5,4.9,-14,10,24,win,20.0,0.9524,0.0
2023,13,2023_13_IND_TEN,2023-12-03,IND,TEN,TEN,IND,home,1.5,-110,-0.8,2.3,Watch,0.0,-2.0,-1.3,0.8,-3,28,31,loss,-1.5,-1.0,-0.0
2023,13,2023_13_MIA_WAS,2023-12-03,MIA,WAS,WAS,MIA,home,8.5,-108,3.9,4.6,Lean,0.0,-2.5,2.9,-3.9,-30,15,45,loss,-21.5,-1.0,-0.0
2023,13,2023_13_CAR_TB,2023-12-03,CAR,TB,TB,CAR,home,-4.0,-110,-4.5,0.5,No Play,0.0,-0.7,-3.7,4.5,3,21,18,loss,-1.0,-1.0,-0.0
2023,13,2023_13_CLE_LA,2023-12-03,CLE,LA,CLE,LA,away,3.5,-110,-0.5,4.0,Lean,0.0,-0.7,1.3,-0.5,17,36,19,loss,-13.5,-1.0,-0.0
2023,13,2023_13_SF_PHI,2023-12-03,SF,PHI,PHI,SF,home,3.0,-115,2.1,0.9,No Play,0.0,2.6,6.2,-2.1,-23,19,42,loss,-20.0,-1.0,-0.0
2023,13,2023_13_KC_GB,2023-12-03,KC,GB,GB,KC,home,5.5,-102,2.2,3.3,Lean,0.0,0.1,3.8,-2.2,8,27,19,win,13.5,0.9804,0.0
2023,13,2023_13_CIN_JAX,2023-12-04,CIN,JAX,CIN,JAX,away,10.0,-105,1.6,8.4,Value,0.0,-0.1,-0.2,1.6,-3,31,34,win,13.0,0.9524,0.0
2023,14,2023_14_NE_PIT,2023-12-07,NE,PIT,NE,PIT,away,6.0,-118,1.9,4.1,Lean,0.0,-1.2,-1.6,1.9,-3,18,21,win,9.0,0.8475,0.0
2023,14,2023_14_TB_ATL,2023-12-10,TB,ATL,TB,ATL,away,1.5,-108,1.3,0.2,No Play,0.0,-0.9,-0.7,1.3,-4,25,29,win,5.5,0.9259,0.0
2023,14,2023_14_LA_BAL,2023-12-10,LA,BAL,LA,BAL,away,7.5,-115,5.7,1.8,No Play,0.0,3.9,-0.3,5.7,6,37,31,win,1.5,0.8696,0.0
2023,14,2023_14_DET_CHI,2023-12-10,DET,CHI,CHI,DET,home,3.0,100,1.5,1.5,No Play,0.0,-1.7,1.3,-1.5,15,28,13,win,18.0,1.0,0.0
2023,14,2023_14_IND_CIN,2023-12-10,IND,CIN,IND,CIN,away,3.0,-118,2.7,0.3,No Play,0.0,-0.1,-1.3,2.7,20,34,14,loss,-17.0,-1.0,-0.0
2023,14,2023_14_JAX_CLE,2023-12-10,JAX,CLE,CLE,JAX,home,-2.5,-112,-2.5,0.0,No Play,0.0,0.9,-0.1,2.5,4,31,27,win,1.5,0.8929,0.0
2023,14,2023_14_CAR_NO,2023-12-10,CAR,NO,CAR,NO,away,5.5,-110,5.2,0.3,No Play,0.0,0.3,-3.4,5.2,22,28,6,loss,-16.5,-1.0,-0.0
2023,14,2023_14_HOU_NYJ,2023-12-10,HOU,NYJ,NYJ,HOU,home,3.5,-112,0.7,2.8,Watch,0.0,-2.9,-0.7,-0.7,24,30,6,win,27.5,0.8929,0.0
2023,14,2023_14_MIN_LV,2023-12-10,MIN,LV,LV,MIN,home,3.0,-112,1.3,1.7,No Play,0.0,-2.5,0.3,-1.3,-3,0,3,push,0.0,0.0,0.0
2023,14,2023_14_SEA_SF,2023-12-10,SEA,SF,SEA,SF,away,14.5,-110,8.3,6.2,Value,0.5,6.5,-0.3,8.3,12,28,16,win,2.5,0.9091,0.4546
2023,14,2023_14_BUF_KC,2023-12-10,BUF,KC,BUF,KC,away,2.0,-110,-0.1,2.1,Watch,0.0,3.4,5.0,-0.1,-3,17,20,win,5.0,0.9091,0.0
2023,14,2023_14_DEN_LAC,2023-12-10,DEN,LAC,LAC,DEN,home,-3.0,-108,-3.4,0.4,No Play,0.0,-0.0,-1.9,3.4,-17,7,24,loss,-20.0,-1.0,-0.0
2023,14,2023_14_PHI_DAL,2023-12-10,PHI,DAL,DAL,PHI,home,-3.5,-102,-4.7,1.2,No Play,0.0,5.0,1.8,4.7,20,33,13,win,16.5,0.9804,0.0
2023,14,2023_14_TEN_MIA,2023-12-11,TEN,MIA,TEN,MIA,away,14.0,-110,6.9,7.1,Value,0.0,3.6,-1.8,6.9,-1,27,28,win,15.0,0.9091,0.0
2023,14,2023_14_GB_NYG,2023-12-11,GB,NYG,NYG,GB,home,6.0,-108,2.2,3.8,Lean,0.0,-3.4,0.3,-2.2,2,24,22,win,8.0,0.9259,0.0
2023,15,2023_15_LAC_LV,2023-12-14,LAC,LV,LAC,LV,away,3.0,-110,-0.6,3.6,Lean,0.0,-2.6,-0.5,-0.6,42,63,21,loss,-39.0,-1.0,-0.0
2023,15,2023_15_MIN_CIN,2023-12-16,MIN,CIN,MIN,CIN,away,3.0,-105,1.0,2.0,Watch,0.0,0.0,0.5,1.0,3,27,24,push,0.0,0.0,0.0
2023,15,2023_15_PIT_IND,2023-12-16,PIT,IND,IND,PIT,home,-1.5,-110,-1.5,0.0,No Play,0.0,-1.4,-1.4,1.5,17,30,13,win,15.5,0.9091,0.0
2023,15,2023_15_DEN_DET,2023-12-16,DEN,DET,DEN,DET,away,5.5,-108,3.8,1.7,No Play,0.0,1.0,-1.3,3.8,25,42,17,loss,-19.5,-1.0,-0.0
2023,15,2023_15_ATL_CAR,2023-12-17,ATL,CAR,CAR,ATL,home,3.0,-118,1.0,2.0,Watch,0.0,-3.4,-0.9,-1.0,2,9,7,win,5.0,0.8475,0.0
2023,15,2023_15_CHI_CLE,2023-12-17,CHI,CLE,CLE,CHI,home,-3.0,100,-3.9,0.9,No Play,0.0,1.0,-1.4,3.9,3,20,17,push,0.0,0.0,0.0
2023,15,2023_15_TB_GB,2023-12-17,TB,GB,TB,GB,away,4.0,-110,2.3,1.7,No Play,0.0,0.2,-0.6,2.3,-14,20,34,win,18.0,0.9091,0.0
2023,15,2023_15_NYJ_MIA,2023-12-17,NYJ,MIA,NYJ,MIA,away,7.5,-115,6.9,0.6,No Play,0.0,3.3,-2.1,6.9,30,30,0,loss,-22.5,-1.0,-0.0
2023,15,2023_15_KC_NE,2023-12-17,KC,NE,NE,KC,home,10.0,-108,3.0,7.0,Value,0.0,-1.2,3.3,-3.0,-10,17,27,push,0.0,0.0,0.0
2023,15,2023_15_NYG_NO,2023-12-17,NYG,NO,NYG,NO,away,6.0,-108,5.1,0.9,No Play,0.0,0.5,-3.1,5.1,18,24,6,loss,-12.0,-1.0,-0.0
2023,15,2023_15_HOU_TEN,2023-12-17,HOU,TEN,HOU,TEN,away,3.0,100,1.2,1.8,No Play,0.0,-1.6,-1.3,1.2,-3,16,19,win,6.0,1.0,0.0
2023,15,2023_15_SF_ARI,2023-12-17,SF,ARI,ARI,SF,home,12.5,-110,9.4,3.1,Lean,0.0,-4.2,6.7,-9.4,-16,29,45,loss,-3.5,-1.0,-0.0
2023,15,2023_15_WAS_LA,2023-12-17,WAS,LA,WAS,LA,away,6.5,-108,4.3,2.2,Watch,0.0,-0.4,-3.2,4.3,8,28,20,loss,-1.5,-1.0,-0.0
2023,15,2023_15_DAL_BUF,2023-12-17,DAL,BUF,DAL,BUF,away,2.0,-108,1.4,0.6,No Play,0.0,4.7,4.8,1.4,21,31,10,loss,-19.0,-1.0,-0.0
2023,15,2023_15_BAL_JAX,2023-12-17,BAL,JAX,JAX,BAL,home,4.0,-110,2.5,1.5,No Play,0.0,-0.2,3.8,-2.5,-16,7,23,loss,-12.0,-1.0,-0.0
2023,15,2023_15_PHI_SEA,2023-12-18,PHI,SEA,SEA,PHI,home,5.0,100,1.0,4.0,Lean,0.0,-0.8,1.7,-1.0,3,20,17,win,8.0,1.0,0.0
2023,16,2023_16_NO_LA,2023-12-21,NO,LA,NO,LA,away,4.0,100,0.5,3.5,Lean,0.0,-0.1,0.9,0.5,8,30,22,loss,-4.0,-1.0,-0.0
2023,16,2023_16_CIN_PIT,2023-12-23,CIN,PIT,PIT,CIN,home,3.0,-115,0.3,2.7,Watch,0.0,-1.8,0.0,-0.3,23,34,11,win,26.0,0.8696,0.0
2023,16,2023_16_BUF_LAC,2023-12-23,BUF,LAC,LAC,BUF,home,13.0,-115,4.5,8.5,Value,0.0,-1.2,4.8,-4.5,-2,22,24,win,11.0,0.8696,0.0
2023,16,2023_16_IND_ATL,2023-12-24,IND,ATL,IND,ATL,away,3.0,-115,1.5,1.5,No Play,0.0,-0.9,-0.9,1.5,19,29,10,loss,-16.0,-1.0,-0.0
2023,16,2023_16_GB_CAR,2023-12-24,GB,CAR,CAR,GB,home,3.5,-108,1.6,1.9,No Play,0.0,-3.2,-0.1,-1.6,-3,30,33,win,0.5,0.9259,0.0
2023,16,2023_16_CLE_HOU,2023-12-24,CLE,HOU,HOU,CLE,home,3.0,-110,0.5,2.5,Watch,0.0,-1.1,0.9,-0.5,-14,22,36,loss,-11.0,-1.0,-0.0
2023,16,2023_16_DET_MIN,2023-12-24,DET,MIN,MIN,DET,home,2.5,105,-0.4,2.9,Watch,0.0,0.5,1.6,0.4,-6,24,30,loss,-3.5,-1.0,-0.0
2023,16,2023_16_WAS_NYJ,2023-12-24,WAS,NYJ,WAS,NYJ,away,3.0,-108,1.9,1.1,No Play,0.0,-2.8,-3.2,1.9,2,30,28,win,1.0,0.9259,0.0
2023,16,2023_16_SEA_TEN,2023-12-24,SEA,TEN,TEN,SEA,home,3.0,-110,-0.7,3.7,Lean,0.0,-1.6,-0.8,0.7,-3,17,20,push,0.0,0.0,0.0
2023,16,2023_16_JAX_TB,2023-12-24,JAX,TB,TB,JAX,home,2.0,-110,-1.7,3.7,Lean,0.0,-0.3,-0.5,1.7,18,30,12,win,20.0,0.9091,0.0
2023,16,2023_16_ARI_CHI,2023-12-24,ARI,CHI,CHI,ARI,home,-4.5,-110,-4.7,0.2,No Play,0.0,-1.2,-4.4,4.7,11,27,16,win,6.5,0.9091,0.0
2023,16,2023_16_DAL_MIA,2023-12-24,DAL,MIA,DAL,MIA,away,1.5,-110,1.2,0.3,No Play,0.0,3.9,4.2,1.2,2,22,20,loss,-0.5,-1.0,-0.0
2023,16,2023_16_NE_DEN,2023-12-24,NE,DEN,NE,DEN,away,7.0,-110,1.1,5.9,Value,0.25,-1.8,-1.4,1.1,-3,23,26,win,10.0,0.9091,0.2273
2023,16,2023_16_LV_KC,2023-12-25,LV,KC,LV,KC,away,11.0,-102,6.6,4.4,Lean,0.0,3.4,-1.7,6.6,-6,14,20,win,17.0,0.9804,0.0
2023,16,2023_16_NYG_PHI,2023-12-25,NYG,PHI,NYG,PHI,away,14.0,-112,6.6,7.4,Value,0.0,1.7,-3.4,6.6,8,33,25,win,6.0,0.8929,0.0
2023,16,2023_16_BAL_SF,2023-12-25,BAL,SF,BAL,SF,away,6.5,-105,4.4,2.1,Watch,0.0,6.8,3.9,4.4,-14,19,33,win,20.5,0.9524,0.0
2023,17,2023_17_NYJ_CLE,2023-12-28,NYJ,CLE,NYJ,CLE,away,6.5,-105,5.5,1.0,No Play,0.0,1.3,-2.7,5.5,17,37,20,loss,-10.5,-1.0,-0.0
2023,17,2023_17_DET_DAL,2023-12-30,DET,DAL,DET,DAL,away,5.5,-110,3.8,1.7,No Play,0.0,4.0,1.7,3.8,1,20,19,win,4.5,0.9091,0.0
2023,17,2023_17_MIA_BAL,2023-12-31,MIA,BAL,MIA,BAL,away,3.0,100,1.8,1.2,No Play,0.0,4.0,3.7,1.8,37,56,19,loss,-34.0,-1.0,-0.0
2023,17,2023_17_NE_BUF,2023-12-31,NE,BUF,NE,BUF,away,15.0,-110,7.6,7.4,Value,0.0,4.7,-1.4,7.6,6,27,21,win,9.0,0.9091,0.0
2023,17,2023_17_ATL_CHI,2023-12-31,ATL,CHI,ATL,CHI,away,3.0,-115,1.1,1.9,No Play,0.0,-0.8,-0.4,1.1,20,37,17,loss,-17.0,-1.0,-0.0
2023,17,2023_17_TEN_HOU,2023-12-31,TEN,HOU,TEN,HOU,away,5.0,-105,1.5,3.5,Lean,0.0,-1.6,-1.6,1.5,23,26,3,loss,-18.0,-1.0,-0.0
2023,17,2023_17_LV_IND,2023-12-31,LV,IND,LV,IND,away,3.5,-110,1.8,1.7,No Play,0.0,-1.3,-1.6,1.8,3,23,20,win,0.5,0.9091,0.0
2023,17,2023_17_CAR_JAX,2023-12-31,CAR,JAX,JAX,CAR,home,-3.5,-110,-3.9,0.4,No Play,0.0,-0.7,-3.1,3.9,26,26,0,win,22.5,0.9091,0.0
2023,17,2023_17_LA_NYG,2023-12-31,LA,NYG,NYG,LA,home,6.0,-108,2.1,3.9,Lean,0.0,-3.5,0.1,-2.1,-1,25,26,win,5.0,0.9259,0.0
2023,17,2023_17_ARI_PHI,2023-12-31,ARI,PHI,ARI,PHI,away,12.0,-110,7.8,4.2,Lean,0.0,1.8,-4.5,7.8,-4,31,35,win,16.0,0.9091,0.0
2023,17,2023_17_NO_TB,2023-12-31,NO,TB,NO,TB,away,2.5,100,0.8,1.7,No Play,0.0,-0.1,0.6,0.8,-10,13,23,win,12.5,1.0,0.0
2023,17,2023_17_SF_WAS,2023-12-31,SF,WAS,WAS,SF,home,14.0,-105,7.7,6.3,Value,0.5,-3.0,6.2,-7.7,-17,10,27,loss,-3.0,-1.0,-0.5
2023,17,2023_17_PIT_SEA,2023-12-31,PIT,SEA,PIT,SEA,away,4.5,-110,2.0,2.5,Watch,0.0,-0.7,-1.2,2.0,-7,23,30,win,11.5,0.9091,0.0
2023,17,2023_17_LAC_DEN,2023-12-31,LAC,DEN,LAC,DEN,away,3.5,-108,1.2,2.3,Watch,0.0,-1.7,-1.4,1.2,7,16,9,loss,-3.5,-1.0,-0.0
2023,17,2023_17_CIN_KC,2023-12-31,CIN,KC,CIN,KC,away,7.5,-115,5.2,2.3,Watch,0.0,3.2,-0.5,5.2,8,25,17,loss,-0.5,-1.0,-0.0
2023,17,2023_17_GB_MIN,2023-12-31,GB,MIN,MIN,GB,home,-1.0,-108,-1.8,0.8,No Play,0.0,0.3,0.0,1.8,-23,10,33,loss,-24.0,-1.0,-0.0
2023,18,2023_18_PIT_BAL,2024-01-06,PIT,BAL,BAL,PIT,home,3.0,-115,-7.2,10.2,Value,0.0,4.7,-1.0,7.2,-7,10,17,loss,-4.0,-1.0,-0.0
2023,18,2023_18_HOU_IND,2024-01-06,HOU,IND,IND,HOU,home,1.5,-110,-1.4,2.9,Watch,0.0,-1.1,-1.0,1.4,-4,19,23,loss,-2.5,-1.0,-0.0
2023,18,2023_18_TB_CAR,2024-01-07,TB,CAR,CAR,TB,home,5.0,-115,1.8,3.2,Lean,0.0,-3.6,-0.3,-1.8,-9,0,9,loss,-4.0,-1.0,-0.0
2023,18,2023_18_CLE_CIN,2024-01-07,CLE,CIN,CLE,CIN,away,7.5,-115,-0.6,8.1,Value,0.0,-0.6,1.5,-0.6,17,31,14,loss,-9.5,-1.0,-0.0
2023,18,2023_18_MIN_DET,2024-01-07,MIN,DET,MIN,DET,away,3.5,-102,3.4,0.1,No Play,0.0,1.5,-0.4,3.4,10,30,20,loss,-6.5,-1.0,-0.0
2023,18,2023_18_NYJ_NE,2024-01-07,NYJ,NE,NE,NYJ,home,-2.5,-108,-2.9,0.4,No Play,0.0,-1.4,-2.8,2.9,-14,3,17,loss,-16.5,-1.0,-0.0
2023,18,2023_18_ATL_NO,2024-01-07,ATL,NO,ATL,NO,away,3.5,-122,2.9,0.6,No Play,0.0,0.8,-0.6,2.9,31,48,17,loss,-27.5,-1.0,-0.0
2023,18,2023_18_JAX_TEN,2024-01-07,JAX,TEN,TEN,JAX,home,3.5,-118,0.4,3.1,Lean,0.0,-2.0,-0.1,-0.4,8,28,20,win,11.5,0.8475,0.0
2023,18,2023_18_SEA_ARI,2024-01-07,SEA,ARI,ARI,SEA,home,2.5,102,2.0,0.5,No Play,0.0,-4.3,-0.8,-2.0,-1,20,21,win,1.5,1.02,0.0
2023,18,2023_18_CHI_GB,2024-01-07,CHI,GB,GB,CHI,home,-2.5,-118,-2.7,0.2,No Play,0.0,0.6,-0.6,2.7,8,17,9,win,5.5,0.8475,0.0
2023,18,2023_18_KC_LAC,2024-01-07,KC,LAC,KC,LAC,away,3.5,-115,-3.1,6.6,Value,0.5,-1.4,3.2,-3.1,-1,12,13,win,4.5,0.8696,0.4348
2023,18,2023_18_DEN_LV,2024-01-07,DEN,LV,DEN,LV,away,3.5,-118,1.3,2.2,Watch,0.0,-1.6,-1.4,1.3,13,27,14,loss,-9.5,-1.0,-0.0
2023,18,2023_18_PHI_NYG,2024-01-07,PHI,NYG,NYG,PHI,home,4.5,-108,3.7,0.8,No Play,0.0,-3.5,1.7,-3.7,17,27,10,win,21.5,0.9259,0.0
2023,18,2023_18_LA_SF,2024-01-07,LA,SF,SF,LA,home,-5.5,-112,-7.5,2.0,Watch,0.0,6.3,0.3,7.5,-1,20,21,loss,-6.5,-1.0,-0.0
2023,18,2023_18_DAL_WAS,2024-01-07,DAL,WAS,WAS,DAL,home,13.0,-105,5.8,7.2,Value,0.0,-3.3,4.0,-5.8,-28,10,38,loss,-15.0,-1.0,-0.0
2023,18,2023_18_BUF_MIA,2024-01-07,BUF,MIA,MIA,BUF,home,2.5,105,0.4,2.1,Watch,0.0,2.7,4.6,-0.4,-7,14,21,loss,-4.5,-1.0,-0.0
2024,1,2024_01_BAL_KC,2024-09-05,BAL,KC,BAL,KC,away,3.0,-118,-1.5,4.5,Lean,0.0,2.4,5.4,-1.5,7,27,20,loss,-4.0,-1.0,-0.0
2024,1,2024_01_GB_PHI,2024-09-06,GB,PHI,GB,PHI,away,2.0,-110,-1.3,3.3,Lean,0.0,0.2,1.5,-1.3,5,34,29,loss,-3.0,-1.0,-0.0
2024,1,2024_01_PIT_ATL,2024-09-08,PIT,ATL,PIT,ATL,away,4.0,-110,1.2,2.8,Watch,0.0,-1.1,-0.8,1.2,-8,10,18,win,12.0,0.9091,0.0
2024,1,2024_01_ARI_BUF,2024-09-08,ARI,BUF,BUF,ARI,home,-6.5,-115,-10.6,4.1,Lean,0.0,4.6,-4.5,10.6,6,34,28,loss,-0.5,-1.0,-0.0
